mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.3876035690307617,0.001463537518546174,0.0038451671600341795,0.00012808514440541685,0.8,0.5,0.015,4,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.09610926103474848,0.07731505423196527,0.03005176086282524,0.09503917576170995,0.14245966558020062,0.09109032463768707,0.020157744878647965,0.14258388697737945,0.06199333481550884,0.03416966960397283,0.07909698783846457,0.04114154715511037,106,0.1989210448647436,0.20177660199981873,0.1996727570998419,0.20207739778412404,0.19262507966363873,0.2069305001629912,0.20640213647979366,0.19494870961173172,0.19664834532459274,0.210195265444707,0.20101978384359837,0.005314552968621444
0.38815698623657224,0.0020733092536377143,0.0038188695907592773,3.451692576296352e-05,0.8,3,0.015,4,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.09610926103474848,0.07731505423196527,0.03005176086282524,0.09503917576170995,0.14245966558020062,0.09109032463768707,0.020157744878647965,0.14258388697737945,0.06199333481550884,0.03416966960397283,0.07909698783846457,0.04114154715511037,106,0.1989210448647436,0.20177660199981873,0.1996727570998419,0.20207739778412404,0.19262507966363873,0.2069305001629912,0.20640213647979366,0.19494870961173172,0.19664834532459274,0.210195265444707,0.20101978384359837,0.005314552968621444
0.4726019620895386,0.0015487484744746063,0.0037264108657836916,0.00010941174066224466,1.0,0.5,0.015,4,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.08748483960762377,0.07020204451629575,0.024642663044143642,0.09007086455767832,0.1832766250265342,0.08144824243703908,0.018335273692130838,0.12903193965048787,0.0753294331205252,0.03061545673530952,0.07904373823877682,0.04758593387316788,109,0.23534001271682203,0.2347490175900976,0.23129075980427505,0.2306639100219361,0.21757338857911412,0.22873363490984866,0.2432679011160902,0.22419489575067886,0.23169407048254742,0.23612879318873192,0.2313636384160142,0.006639076833787241
0.5226288557052612,0.06053878150923571,0.0038434743881225588,0.00012219523439777153,1.0,3,0.015,4,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.08748483960762377,0.07020204451629575,0.024642663044143642,0.09007086455767832,0.1832766250265342,0.08144824243703908,0.018335273692130838,0.12903193965048787,0.0753294331205252,0.03061545673530952,0.07904373823877682,0.04758593387316788,109,0.23534001271682203,0.2347490175900976,0.23129075980427505,0.2306639100219361,0.21757338857911412,0.22873363490984866,0.2432679011160902,0.22419489575067886,0.23169407048254742,0.23612879318873192,0.2313636384160142,0.006639076833787241
0.47173705101013186,0.0017353307775816085,0.003771471977233887,0.00010816964751773233,1.0,1.5,0.015,4,1,1.0,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.08748483960762377,0.07020204451629575,0.024642663044143642,0.09007086455767832,0.1832766250265342,0.08144824243703908,0.018335273692130838,0.12903193965048787,0.0753294331205252,0.03061545673530952,0.07904373823877682,0.04758593387316788,109,0.23534001271682203,0.2347490175900976,0.23129075980427505,0.2306639100219361,0.21757338857911412,0.22873363490984866,0.2432679011160902,0.22419489575067886,0.23169407048254742,0.23612879318873192,0.2313636384160142,0.006639076833787241
0.6873876333236695,0.0018570694510942464,0.004159784317016602,7.409949713174607e-05,1.0,0.5,0.015,6,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.8}",0.0906631091783292,0.07105574714119633,0.035097796151649985,0.10360674774750256,0.15938515428381383,0.08186829612504487,0.008448618245718964,0.16386929414954177,0.052670190230438396,0.023350586728363876,0.07900155399815997,0.05017214921771274,112,0.38083300565598,0.37767091511186923,0.3758714207465441,0.37761820048948735,0.3796548024068357,0.3738224882977842,0.39023566507492025,0.36782604376461625,0.3777444367188091,0.3869283751967487,0.3788205353463595,0.005993914517626901
0.6953904151916503,0.0018254887741802341,0.004266571998596191,6.767880408865507e-05,1.0,3,0.015,6,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.8}",0.0906631091783292,0.07105574714119633,0.035097796151649985,0.10360674774750256,0.15938515428381383,0.08186829612504487,0.008448618245718964,0.16386929414954177,0.052670190230438396,0.023350586728363876,0.07900155399815997,0.05017214921771274,112,0.38083300565598,0.37767091511186923,0.3758714207465441,0.37761820048948735,0.3796548024068357,0.3738224882977842,0.39023566507492025,0.36782604376461625,0.3777444367188091,0.3869283751967487,0.3788205353463595,0.005993914517626901
0.6972981452941894,0.00991364321078369,0.004224991798400879,4.683252817523767e-05,1.0,1.5,0.015,6,5,0.8,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.8}",0.0906631091783292,0.07105574714119633,0.035097796151649985,0.10360674774750256,0.15938515428381383,0.08186829612504487,0.008448618245718964,0.16386929414954177,0.052670190230438396,0.023350586728363876,0.07900155399815997,0.05017214921771274,112,0.38083300565598,0.37767091511186923,0.3758714207465441,0.37761820048948735,0.3796548024068357,0.3738224882977842,0.39023566507492025,0.36782604376461625,0.3777444367188091,0.3869283751967487,0.3788205353463595,0.005993914517626901
0.4872499704360962,0.0023692886316517554,0.003971028327941895,0.00011483824074336338,0.8,3,0.015,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.10197011933279387,0.0730119368377985,0.03372756907443697,0.07754374509670581,0.1642538298609879,0.09325008359921416,0.026103645981452983,0.14461455020010172,0.044339483370298804,0.030218695686732633,0.07890336590405234,0.04557482254477239,115,0.2685035055048748,0.26425180127290904,0.2631666773802397,0.27474961403453835,0.264876529541782,0.27251139988968653,0.2761064916241106,0.26223791307041944,0.2723921674461165,0.2748270226018942,0.26936231223665713,0.005094966964927395
0.4880359649658203,0.002465963432340041,0.003924322128295898,0.00014521651926467744,0.8,1.5,0.015,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.10197011933279387,0.0730119368377985,0.03372756907443697,0.07754374509670581,0.1642538298609879,0.09325008359921416,0.026103645981452983,0.14461455020010172,0.044339483370298804,0.030218695686732633,0.07890336590405234,0.04557482254477239,115,0.2685035055048748,0.26425180127290904,0.2631666773802397,0.27474961403453835,0.264876529541782,0.27251139988968653,0.2761064916241106,0.26223791307041944,0.2723921674461165,0.2748270226018942,0.26936231223665713,0.005094966964927395
0.4910372257232666,0.0019057431563016167,0.0039714336395263675,0.00011914333426290309,0.8,0.5,0.015,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.10197011933279387,0.0730119368377985,0.03372756907443697,0.07754374509670581,0.1642538298609879,0.09325008359921416,0.026103645981452983,0.14461455020010172,0.044339483370298804,0.030218695686732633,0.07890336590405234,0.04557482254477239,115,0.2685035055048748,0.26425180127290904,0.2631666773802397,0.27474961403453835,0.264876529541782,0.27251139988968653,0.2761064916241106,0.26223791307041944,0.2723921674461165,0.2748270226018942,0.26936231223665713,0.005094966964927395
0.5791587352752685,0.004185398710331711,0.004138588905334473,9.409286714674892e-05,1.0,0.5,0.015,6,5,0.5,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.5}",0.09094872113733354,0.07644048590892016,0.028331487306329284,0.11104408459031478,0.14672983573432485,0.08519004166816524,0.01315004428804556,0.16139782316418627,0.03790717555009526,0.03425371438264002,0.0785393413730355,0.04814918276881791,118,0.3384702707217123,0.330480304397346,0.3267267745075877,0.32302972493619,0.3270529744478792,0.32121333512550043,0.3350119426011956,0.31194774925695834,0.33320441671555767,0.3341157649870954,0.3281253257697022,0.007484867774182941
0.5787439584732056,0.00209986195032819,0.004183435440063476,7.645977892021314e-05,1.0,3,0.015,6,5,0.5,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.5}",0.09094872113733354,0.07644048590892016,0.028331487306329284,0.11104408459031478,0.14672983573432485,0.08519004166816524,0.01315004428804556,0.16139782316418627,0.03790717555009526,0.03425371438264002,0.0785393413730355,0.04814918276881791,118,0.3384702707217123,0.330480304397346,0.3267267745075877,0.32302972493619,0.3270529744478792,0.32121333512550043,0.3350119426011956,0.31194774925695834,0.33320441671555767,0.3341157649870954,0.3281253257697022,0.007484867774182941
0.5808273553848267,0.008642708260860884,0.004287409782409668,0.00020769583926309073,1.0,1.5,0.015,6,5,0.5,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 5, 'subsample': 0.5}",0.09094872113733354,0.07644048590892016,0.028331487306329284,0.11104408459031478,0.14672983573432485,0.08519004166816524,0.01315004428804556,0.16139782316418627,0.03790717555009526,0.03425371438264002,0.0785393413730355,0.04814918276881791,118,0.3384702707217123,0.330480304397346,0.3267267745075877,0.32302972493619,0.3270529744478792,0.32121333512550043,0.3350119426011956,0.31194774925695834,0.33320441671555767,0.3341157649870954,0.3281253257697022,0.007484867774182941
0.7071198940277099,0.00328728805069436,0.004234814643859863,6.57450590701298e-05,1.0,3,0.015,6,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.08634080868338756,0.0676950188136547,0.03376244833732467,0.08940696392656367,0.1599015953733013,0.08420183916832291,0.013199183361102818,0.16793682276919186,0.05254607315327697,0.029189461498007163,0.07841802150841336,0.04932096636469951,121,0.42618162951324146,0.4179161195659543,0.4214978750304843,0.42478660621153286,0.4245890085418772,0.41995103170506787,0.43391046698366476,0.42095907902830665,0.42091974629130813,0.4347706751725454,0.4245482238043984,0.005434593194116525
0.773540711402893,0.0545781545798928,0.004292750358581543,0.00020437374800990422,1.0,0.5,0.015,6,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.08634080868338756,0.0676950188136547,0.03376244833732467,0.08940696392656367,0.1599015953733013,0.08420183916832291,0.013199183361102818,0.16793682276919186,0.05254607315327697,0.029189461498007163,0.07841802150841336,0.04932096636469951,121,0.42618162951324146,0.4179161195659543,0.4214978750304843,0.42478660621153286,0.4245890085418772,0.41995103170506787,0.43391046698366476,0.42095907902830665,0.42091974629130813,0.4347706751725454,0.4245482238043984,0.005434593194116525
0.7012016773223877,0.0021007631485929286,0.004161238670349121,0.00013762346688667742,1.0,1.5,0.015,6,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.08634080868338756,0.0676950188136547,0.03376244833732467,0.08940696392656367,0.1599015953733013,0.08420183916832291,0.013199183361102818,0.16793682276919186,0.05254607315327697,0.029189461498007163,0.07841802150841336,0.04932096636469951,121,0.42618162951324146,0.4179161195659543,0.4214978750304843,0.42478660621153286,0.4245890085418772,0.41995103170506787,0.43391046698366476,0.42095907902830665,0.42091974629130813,0.4347706751725454,0.4245482238043984,0.005434593194116525
0.47031896114349364,0.0015209924420716585,0.003766798973083496,0.0001237711401345713,1.0,1.5,0.015,4,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.08647747613790413,0.07001918445059307,0.03419093956120001,0.09025181438827079,0.169903557499414,0.08011905509106987,0.018248539315876,0.13615920730196562,0.06263531041392856,0.03235219558268554,0.07803572797429076,0.04464097830867983,124,0.22069757806313228,0.22409750435586262,0.21857305260824955,0.22111181495023657,0.20952910368387312,0.22078973202297247,0.2320998301394096,0.2182076781744503,0.2182977837658373,0.2289218720257864,0.221232594978981,0.005896902224331251
0.47200512886047363,0.0020365872334502655,0.0038568735122680663,0.00010792608667842476,1.0,0.5,0.015,4,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.08647747613790413,0.07001918445059307,0.03419093956120001,0.09025181438827079,0.169903557499414,0.08011905509106987,0.018248539315876,0.13615920730196562,0.06263531041392856,0.03235219558268554,0.07803572797429076,0.04464097830867983,124,0.22069757806313228,0.22409750435586262,0.21857305260824955,0.22111181495023657,0.20952910368387312,0.22078973202297247,0.2320998301394096,0.2182076781744503,0.2182977837658373,0.2289218720257864,0.221232594978981,0.005896902224331251
0.4693655252456665,0.0029257768024198135,0.003794360160827637,0.00022175145422885045,1.0,3,0.015,4,5,1.0,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.08647747613790413,0.07001918445059307,0.03419093956120001,0.09025181438827079,0.169903557499414,0.08011905509106987,0.018248539315876,0.13615920730196562,0.06263531041392856,0.03235219558268554,0.07803572797429076,0.04464097830867983,124,0.22069757806313228,0.22409750435586262,0.21857305260824955,0.22111181495023657,0.20952910368387312,0.22078973202297247,0.2320998301394096,0.2182076781744503,0.2182977837658373,0.2289218720257864,0.221232594978981,0.005896902224331251
0.616360354423523,0.0028252185384887254,0.0041549444198608395,0.00011642418645486814,0.8,1.5,0.015,6,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 1.0}",0.09131878611978961,0.0682118545179452,0.042140011963791024,0.07692300415494313,0.17151629821938352,0.08744835362233372,0.023241088900040507,0.14256975107985237,0.04150414960987436,0.029453419580029117,0.07743267177679826,0.04609572213224272,127,0.42664191546792873,0.41606085736851495,0.41720664789941375,0.4342903720082335,0.41929415382655943,0.4161387047461975,0.44313323858342446,0.42090891524993723,0.4137610635288761,0.42650930668263964,0.4233945175361725,0.008883118915888725
0.6149441003799438,0.0023923627755917808,0.004240655899047851,0.0001695350643856873,0.8,3,0.015,6,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 1.0}",0.09131878611978961,0.0682118545179452,0.042140011963791024,0.07692300415494313,0.17151629821938352,0.08744835362233372,0.023241088900040507,0.14256975107985237,0.04150414960987436,0.029453419580029117,0.07743267177679826,0.04609572213224272,127,0.42664191546792873,0.41606085736851495,0.41720664789941375,0.4342903720082335,0.41929415382655943,0.4161387047461975,0.44313323858342446,0.42090891524993723,0.4137610635288761,0.42650930668263964,0.4233945175361725,0.008883118915888725
0.6179612874984741,0.002748142681622166,0.004222846031188965,9.068531711139956e-05,0.8,0.5,0.015,6,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 1.0}",0.09131878611978961,0.0682118545179452,0.042140011963791024,0.07692300415494313,0.17151629821938352,0.08744835362233372,0.023241088900040507,0.14256975107985237,0.04150414960987436,0.029453419580029117,0.07743267177679826,0.04609572213224272,127,0.42664191546792873,0.41606085736851495,0.41720664789941375,0.4342903720082335,0.41929415382655943,0.4161387047461975,0.44313323858342446,0.42090891524993723,0.4137610635288761,0.42650930668263964,0.4233945175361725,0.008883118915888725
0.5003023862838745,0.00195627787518213,0.003970980644226074,8.069391192739808e-05,0.8,0.5,0.015,5,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.07631170269548337,0.07575492247281868,0.04388439039279923,0.07117442813680264,0.17074624142513584,0.09058963599969261,0.017847522689498074,0.13199399428491587,0.04568074699270852,0.03452356651366417,0.0758507151603519,0.04404648712436453,130,0.32021619206299157,0.3179982834090498,0.3112362763549228,0.3233972701308826,0.3117499328474035,0.3167864263064831,0.3349321119239558,0.3084572051490774,0.32132840953956565,0.32672384550499234,0.31928259532293246,0.00754202044380107
0.5014361143112183,0.0071897681979692365,0.004076552391052246,0.00026333575551956695,0.8,3,0.015,5,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.07631170269548337,0.07575492247281868,0.04388439039279923,0.07117442813680264,0.17074624142513584,0.09058963599969261,0.017847522689498074,0.13199399428491587,0.04568074699270852,0.03452356651366417,0.0758507151603519,0.04404648712436453,130,0.32021619206299157,0.3179982834090498,0.3112362763549228,0.3233972701308826,0.3117499328474035,0.3167864263064831,0.3349321119239558,0.3084572051490774,0.32132840953956565,0.32672384550499234,0.31928259532293246,0.00754202044380107
0.4988588571548462,0.002169448794350361,0.0039669513702392575,0.00011898951298399348,0.8,1.5,0.015,5,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.07631170269548337,0.07575492247281868,0.04388439039279923,0.07117442813680264,0.17074624142513584,0.09058963599969261,0.017847522689498074,0.13199399428491587,0.04568074699270852,0.03452356651366417,0.0758507151603519,0.04404648712436453,130,0.32021619206299157,0.3179982834090498,0.3112362763549228,0.3233972701308826,0.3117499328474035,0.3167864263064831,0.3349321119239558,0.3084572051490774,0.32132840953956565,0.32672384550499234,0.31928259532293246,0.00754202044380107
0.46971793174743653,0.0021826437983489782,0.003831219673156738,0.00018749610722767915,1.0,1.5,0.015,4,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.0925651539633181,0.07176548346093525,0.025584038597450287,0.08654772212864137,0.15822027832890517,0.10312758501486052,0.014671730849292852,0.12273525966029986,0.059211972553927295,0.023393247322395005,0.07578224718800257,0.04408584162981837,133,0.2024734385169208,0.20478456038636839,0.2051956471446016,0.20696499957148562,0.19718978581502067,0.20623914982983182,0.2089125726739749,0.20003113725077093,0.20236586250485855,0.21547366083514718,0.20496308145289804,0.004790457284891197
0.46527390480041503,0.0017719624459831208,0.003707623481750488,9.852039888994387e-05,1.0,3,0.015,4,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.0925651539633181,0.07176548346093525,0.025584038597450287,0.08654772212864137,0.15822027832890517,0.10312758501486052,0.014671730849292852,0.12273525966029986,0.059211972553927295,0.023393247322395005,0.07578224718800257,0.04408584162981837,133,0.2024734385169208,0.20478456038636839,0.2051956471446016,0.20696499957148562,0.19718978581502067,0.20623914982983182,0.2089125726739749,0.20003113725077093,0.20236586250485855,0.21547366083514718,0.20496308145289804,0.004790457284891197
0.46686515808105467,0.0012957990562001873,0.003776860237121582,5.996083168740413e-05,1.0,0.5,0.015,4,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.0925651539633181,0.07176548346093525,0.025584038597450287,0.08654772212864137,0.15822027832890517,0.10312758501486052,0.014671730849292852,0.12273525966029986,0.059211972553927295,0.023393247322395005,0.07578224718800257,0.04408584162981837,133,0.2024734385169208,0.20478456038636839,0.2051956471446016,0.20696499957148562,0.19718978581502067,0.20623914982983182,0.2089125726739749,0.20003113725077093,0.20236586250485855,0.21547366083514718,0.20496308145289804,0.004790457284891197
0.6201620817184448,0.040404265497983725,0.005847620964050293,0.004895817446914879,1.0,0.5,0.015,6,1,0.5,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.0810841201489968,0.07418851771373691,0.025222636350625827,0.08719391449413705,0.1625270256818372,0.0758423070142995,0.010383117688607668,0.16344424190089335,0.04918854424242336,0.025679125503165423,0.0754753550738723,0.05041833783450163,136,0.3881331614049839,0.3842661917282869,0.3804135472940636,0.37992495969680184,0.3720569216746703,0.37371774676823044,0.38259438731828177,0.36681435028144527,0.38392949959969513,0.38681235162660954,0.3798663117393069,0.0065524586072690455
0.593634557723999,0.0019760563153683273,0.004261398315429687,0.00014627496489499106,1.0,1.5,0.015,6,1,0.5,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.0810841201489968,0.07418851771373691,0.025222636350625827,0.08719391449413705,0.1625270256818372,0.0758423070142995,0.010383117688607668,0.16344424190089335,0.04918854424242336,0.025679125503165423,0.0754753550738723,0.05041833783450163,136,0.3881331614049839,0.3842661917282869,0.3804135472940636,0.37992495969680184,0.3720569216746703,0.37371774676823044,0.38259438731828177,0.36681435028144527,0.38392949959969513,0.38681235162660954,0.3798663117393069,0.0065524586072690455
0.5894087314605713,0.002337738068307994,0.004167866706848144,6.462349110553822e-05,1.0,3,0.015,6,1,0.5,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.0810841201489968,0.07418851771373691,0.025222636350625827,0.08719391449413705,0.1625270256818372,0.0758423070142995,0.010383117688607668,0.16344424190089335,0.04918854424242336,0.025679125503165423,0.0754753550738723,0.05041833783450163,136,0.3881331614049839,0.3842661917282869,0.3804135472940636,0.37992495969680184,0.3720569216746703,0.37371774676823044,0.38259438731828177,0.36681435028144527,0.38392949959969513,0.38681235162660954,0.3798663117393069,0.0065524586072690455
0.4993472099304199,0.0023898685917139906,0.003971481323242187,9.254444952547507e-05,0.8,3,0.015,5,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.09196226133104823,0.06781745514663207,0.04287820676517473,0.09024301559994052,0.16084184920502642,0.0749217333750789,0.02058986384539041,0.11797725123892355,0.05149609634378072,0.035568482483910535,0.07542962153349062,0.03985628550220933,139,0.29083731257858414,0.295455660568236,0.28479786686491904,0.30141534487737076,0.2984911149855447,0.2989892552516966,0.29829165000181046,0.28484714225797225,0.3000836338503744,0.3044402184809899,0.2957649199717498,0.006433531824393322
0.49714653491973876,0.0022910942619936933,0.003975200653076172,7.155185852278439e-05,0.8,0.5,0.015,5,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.09196226133104823,0.06781745514663207,0.04287820676517473,0.09024301559994052,0.16084184920502642,0.0749217333750789,0.02058986384539041,0.11797725123892355,0.05149609634378072,0.035568482483910535,0.07542962153349062,0.03985628550220933,139,0.29083731257858414,0.295455660568236,0.28479786686491904,0.30141534487737076,0.2984911149855447,0.2989892552516966,0.29829165000181046,0.28484714225797225,0.3000836338503744,0.3044402184809899,0.2957649199717498,0.006433531824393322
0.49677424430847167,0.0036595963971093833,0.003915095329284668,0.00017542541753609223,0.8,1.5,0.015,5,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.09196226133104823,0.06781745514663207,0.04287820676517473,0.09024301559994052,0.16084184920502642,0.0749217333750789,0.02058986384539041,0.11797725123892355,0.05149609634378072,0.035568482483910535,0.07542962153349062,0.03985628550220933,139,0.29083731257858414,0.295455660568236,0.28479786686491904,0.30141534487737076,0.2984911149855447,0.2989892552516966,0.29829165000181046,0.28484714225797225,0.3000836338503744,0.3044402184809899,0.2957649199717498,0.006433531824393322
0.5002899169921875,0.0022826711638053074,0.004109716415405274,0.00020272669393359762,0.8,1.5,0.015,6,1,0.5,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.07963821925782566,0.0714730438427259,0.038099740144673655,0.07660244872013655,0.1502780727199291,0.0775386225178285,0.01534297928100714,0.16402399073380713,0.048661383206606956,0.031027844322916387,0.0752686344747457,0.0460240860479958,142,0.3724315168134167,0.36319455090962327,0.367535439300945,0.36141221745754826,0.3581535468822312,0.36310236017620034,0.3655608417892845,0.3533392804085709,0.3684645020911237,0.3720935930310866,0.36452878488600304,0.005697815429420709
0.4988952398300171,0.0017553727105524464,0.004210734367370605,5.950379900444192e-05,0.8,0.5,0.015,6,1,0.5,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.07963821925782566,0.0714730438427259,0.038099740144673655,0.07660244872013655,0.1502780727199291,0.0775386225178285,0.01534297928100714,0.16402399073380713,0.048661383206606956,0.031027844322916387,0.0752686344747457,0.0460240860479958,142,0.3724315168134167,0.36319455090962327,0.367535439300945,0.36141221745754826,0.3581535468822312,0.36310236017620034,0.3655608417892845,0.3533392804085709,0.3684645020911237,0.3720935930310866,0.36452878488600304,0.005697815429420709
0.49961175918579104,0.004997059736884707,0.0042257547378540036,4.686359011354234e-05,0.8,3,0.015,6,1,0.5,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.5}",0.07963821925782566,0.0714730438427259,0.038099740144673655,0.07660244872013655,0.1502780727199291,0.0775386225178285,0.01534297928100714,0.16402399073380713,0.048661383206606956,0.031027844322916387,0.0752686344747457,0.0460240860479958,142,0.3724315168134167,0.36319455090962327,0.367535439300945,0.36141221745754826,0.3581535468822312,0.36310236017620034,0.3655608417892845,0.3533392804085709,0.3684645020911237,0.3720935930310866,0.36452878488600304,0.005697815429420709
0.5944689512252808,0.001969378563455505,0.003945684432983399,0.00016200577361832056,1.0,0.5,0.015,5,10,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.09914621737829132,0.0632540884731555,0.029301377823920505,0.07428138617543456,0.1667295175065554,0.08881872306792582,0.0007605428019287208,0.14054676588236248,0.053939706023372946,0.02163027235173076,0.0738408597484678,0.04949894088585858,145,0.26969494647141057,0.26759193160336336,0.2676515206443404,0.27479238096437075,0.25888262887077607,0.27281577785994615,0.2606123198915431,0.2580474851876565,0.2709037325164896,0.2815445409044456,0.26825372649143414,0.0070745194966009605
